datetime,function,payer,receiver,days,net_frac,cpu_frac,max_payment,queue_max
01/03/2021 15:28:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,584934659053,584934659053,5000000.0001,0
01/03/2021 16:28:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,637434653816,637434653816,5000000.0001,0
01/03/2021 17:28:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,201203438929,201203438929,5000000.0001,0
01/03/2021 18:28:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,938588051272,938588051272,5000000.0001,0
01/04/2021 19:28:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,551603261747,551603261747,5000000.0001,0
01/04/2021 20:28:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,482758529012,482758529012,5000000.0001,0
01/04/2021 21:28:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,577935127422,577935127422,5000000.0001,0
01/04/2021 22:28:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,444999646392,444999646392,5000000.0001,0
01/04/2021 23:28:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,862122756502,862122756502,5000000.0001,0
01/05/2021 00:28:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,379273291481,379273291481,5000000.0001,0
01/05/2021 01:28:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,667122277293,667122277293,5000000.0001,0
01/05/2021 02:28:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,215801570693,215801570693,5000000.0001,0
01/05/2021 03:28:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,779338321859,779338321859,5000000.0001,0
01/05/2021 04:28:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,249164890357,249164890357,5000000.0001,0
01/05/2021 05:28:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,271311085082,271311085082,5000000.0001,0
01/05/2021 06:28:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,279115225000,279115225000,5000000.0001,0
01/05/2021 07:28:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,486425365100,486425365100,5000000.0001,0
01/05/2021 08:28:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,949022588913,949022588913,5000000.0001,0
01/05/2021 09:28:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,855107836747,855107836747,5000000.0001,0
01/05/2021 10:28:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,780789234229,780789234229,5000000.0001,0
01/06/2021 11:28:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,831049079371,831049079371,5000000.0001,0
01/06/2021 12:28:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,690069828348,690069828348,5000000.0001,0
01/06/2021 13:28:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,190994269335,190994269335,5000000.0001,0
01/06/2021 14:28:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,477469289766,477469289766,5000000.0001,0
01/06/2021 15:28:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,340829561954,340829561954,5000000.0001,0
01/06/2021 16:28:52,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,782685309457,782685309457,5000000.0001,0
01/06/2021 17:28:52,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,201815655809,201815655809,5000000.0001,0
01/06/2021 18:28:53,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,409298370179,409298370179,5000000.0001,0
01/06/2021 19:28:53,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,966059764961,966059764961,5000000.0001,0
01/06/2021 20:28:54,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,298604728857,298604728857,5000000.0001,0
01/06/2021 21:28:54,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,597101431886,597101431886,5000000.0001,0
01/06/2021 22:28:55,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,343831437072,343831437072,5000000.0001,0
01/06/2021 23:28:55,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,585668889295,585668889295,5000000.0001,0
01/07/2021 00:28:56,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,464556162448,464556162448,5000000.0001,0
01/07/2021 01:28:56,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,999236234797,999236234797,5000000.0001,0
01/07/2021 02:28:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,464057152949,464057152949,5000000.0001,0
01/08/2021 03:28:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,950212966770,950212966770,5000000.0001,0
01/08/2021 04:28:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,814693303539,814693303539,5000000.0001,0
01/08/2021 05:28:58,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,777859916803,777859916803,5000000.0001,0
01/08/2021 06:28:58,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,905750202660,905750202660,5000000.0001,0
01/08/2021 07:28:59,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,752855861537,752855861537,5000000.0001,0
01/08/2021 08:28:59,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,534941942469,534941942469,5000000.0001,0
01/08/2021 09:29:00,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,548491469625,548491469625,5000000.0001,0
01/08/2021 10:29:00,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,885889184497,885889184497,5000000.0001,0
01/08/2021 11:29:01,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,796095272473,796095272473,5000000.0001,0
01/08/2021 12:29:01,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,192103354462,192103354462,5000000.0001,0
01/08/2021 13:29:02,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,886456369721,886456369721,5000000.0001,0
01/08/2021 14:29:02,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,795116999478,795116999478,5000000.0001,0
01/08/2021 15:29:03,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,732787082343,732787082343,5000000.0001,0
01/08/2021 16:29:03,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,676940135926,676940135926,5000000.0001,0
01/08/2021 17:29:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,802612302203,802612302203,5000000.0001,0
01/08/2021 18:29:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,487044263398,487044263398,5000000.0001,0
01/09/2021 19:29:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,267859654391,267859654391,5000000.0001,0
01/09/2021 20:29:05,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,358884663727,358884663727,5000000.0001,0
01/09/2021 21:29:05,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,596583789352,596583789352,5000000.0001,0
01/09/2021 22:29:06,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,760781992497,760781992497,5000000.0001,0
01/09/2021 23:29:06,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,520615325072,520615325072,5000000.0001,0
01/10/2021 00:29:07,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,183142881016,183142881016,5000000.0001,0
01/10/2021 01:29:07,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,244935222845,244935222845,5000000.0001,0
01/10/2021 02:29:08,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,462600758489,462600758489,5000000.0001,0
01/10/2021 03:29:08,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,511115071784,511115071784,5000000.0001,0
01/10/2021 04:29:09,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,354529722387,354529722387,5000000.0001,0
01/10/2021 05:29:09,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,717444794598,717444794598,5000000.0001,0
01/10/2021 06:29:10,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,401471164632,401471164632,5000000.0001,0
01/10/2021 07:29:10,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,520349284074,520349284074,5000000.0001,0
01/10/2021 08:29:11,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,657154979455,657154979455,5000000.0001,0
01/10/2021 09:29:11,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,924242750472,924242750472,5000000.0001,0
01/10/2021 10:29:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,832363705343,832363705343,5000000.0001,0
01/11/2021 11:29:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,367730846569,367730846569,5000000.0001,0
01/11/2021 12:29:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,884099691138,884099691138,5000000.0001,0
01/11/2021 13:29:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,771280234449,771280234449,5000000.0001,0
01/11/2021 14:29:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,856521392516,856521392516,5000000.0001,0
01/11/2021 15:29:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,644493555872,644493555872,5000000.0001,0
01/11/2021 16:29:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,907446202941,907446202941,5000000.0001,0
01/11/2021 17:29:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,389893507645,389893507645,5000000.0001,0
01/11/2021 18:29:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,483638988573,483638988573,5000000.0001,0
01/11/2021 19:29:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,804890867278,804890867278,5000000.0001,0
01/11/2021 20:29:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,451812341582,451812341582,5000000.0001,0
01/11/2021 21:29:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,416560612834,416560612834,5000000.0001,0
01/11/2021 22:29:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,132181734612,132181734612,5000000.0001,0
01/11/2021 23:29:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,757638346110,757638346110,5000000.0001,0
01/12/2021 00:29:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,143304320631,143304320631,5000000.0001,0
01/12/2021 01:29:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,367653885932,367653885932,5000000.0001,0
01/12/2021 02:29:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,343608343540,343608343540,5000000.0001,0
01/13/2021 03:29:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,599443801444,599443801444,5000000.0001,0
01/13/2021 04:29:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,332802285583,332802285583,5000000.0001,0
01/13/2021 05:29:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,601600400272,601600400272,5000000.0001,0
01/13/2021 06:29:21,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,335267759175,335267759175,5000000.0001,0
01/13/2021 07:29:21,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,656819701499,656819701499,5000000.0001,0
01/13/2021 08:29:22,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,938220964659,938220964659,5000000.0001,0
01/13/2021 09:29:22,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,375225021547,375225021547,5000000.0001,0
01/13/2021 10:29:23,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,770429499615,770429499615,5000000.0001,0
01/13/2021 11:29:23,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,949032469493,949032469493,5000000.0001,0
01/13/2021 12:29:24,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,448765390356,448765390356,5000000.0001,0
01/13/2021 13:29:24,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,771272549991,771272549991,5000000.0001,0
01/13/2021 14:29:25,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,219706963131,219706963131,5000000.0001,0
01/13/2021 15:29:25,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,142877814307,142877814307,5000000.0001,0
01/13/2021 16:29:26,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,538306521102,538306521102,5000000.0001,0
01/13/2021 17:29:26,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,965220054552,965220054552,5000000.0001,0
01/13/2021 18:29:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,414057813093,414057813093,5000000.0001,0
01/14/2021 19:29:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,266481301033,266481301033,5000000.0001,0
01/14/2021 20:29:27,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,264346737242,264346737242,5000000.0001,0
01/14/2021 21:29:28,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,315572723642,315572723642,5000000.0001,0
01/14/2021 22:29:28,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,263305786191,263305786191,5000000.0001,0
01/14/2021 23:29:29,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,460338612178,460338612178,5000000.0001,0
01/15/2021 00:29:29,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,271590306534,271590306534,5000000.0001,0
01/15/2021 01:29:30,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,621657035850,621657035850,5000000.0001,0
01/15/2021 02:29:30,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,778887626188,778887626188,5000000.0001,0
01/15/2021 03:29:31,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,378190618266,378190618266,5000000.0001,0
01/15/2021 04:29:31,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,189837949972,189837949972,5000000.0001,0
01/15/2021 05:29:32,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,987985086907,987985086907,5000000.0001,0
01/15/2021 06:29:32,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,783341553538,783341553538,5000000.0001,0
01/15/2021 07:29:33,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,765787674427,765787674427,5000000.0001,0
01/15/2021 08:29:33,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,739658066834,739658066834,5000000.0001,0
01/15/2021 09:29:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,272601492151,272601492151,5000000.0001,0
01/15/2021 10:29:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,321208193970,321208193970,5000000.0001,0
01/16/2021 11:29:34,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,605658557362,605658557362,5000000.0001,0
01/16/2021 12:29:35,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,410511918434,410511918434,5000000.0001,0
01/16/2021 13:29:35,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,327585635613,327585635613,5000000.0001,0
01/16/2021 14:29:36,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,585051189476,585051189476,5000000.0001,0
01/16/2021 15:29:36,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,932827343531,932827343531,5000000.0001,0
01/16/2021 16:29:37,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,333515667412,333515667412,5000000.0001,0
01/16/2021 17:29:37,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,203230331688,203230331688,5000000.0001,0
01/16/2021 18:29:38,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,893484488315,893484488315,5000000.0001,0
01/16/2021 19:29:38,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,468325252460,468325252460,5000000.0001,0
01/16/2021 20:29:39,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,599928515682,599928515682,5000000.0001,0
01/16/2021 21:29:39,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,624433592584,624433592584,5000000.0001,0
01/16/2021 22:29:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,558259858281,558259858281,5000000.0001,0
01/16/2021 23:29:40,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,203296247747,203296247747,5000000.0001,0
01/17/2021 00:29:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,296708688983,296708688983,5000000.0001,0
01/17/2021 01:29:41,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,730096293761,730096293761,5000000.0001,0
01/17/2021 02:29:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,648298903282,648298903282,5000000.0001,0
01/18/2021 03:29:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,110911605390,110911605390,5000000.0001,0
01/18/2021 04:29:42,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,588583905708,588583905708,5000000.0001,0
01/18/2021 05:29:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,768612528938,768612528938,5000000.0001,0
01/18/2021 06:29:43,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,694206014873,694206014873,5000000.0001,0
01/18/2021 07:29:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,597597180708,597597180708,5000000.0001,0
01/18/2021 08:29:44,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,179401218260,179401218260,5000000.0001,0
01/18/2021 09:29:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,106370851744,106370851744,5000000.0001,0
01/18/2021 10:29:45,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,430278325011,430278325011,5000000.0001,0
01/18/2021 11:29:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,638300806354,638300806354,5000000.0001,0
01/18/2021 12:29:46,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,301688993999,301688993999,5000000.0001,0
01/18/2021 13:29:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,427735994585,427735994585,5000000.0001,0
01/18/2021 14:29:47,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,437488943050,437488943050,5000000.0001,0
01/18/2021 15:29:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,528418335451,528418335451,5000000.0001,0
01/18/2021 16:29:48,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,295386346215,295386346215,5000000.0001,0
01/18/2021 17:29:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,784484658647,784484658647,5000000.0001,0
01/18/2021 18:29:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,608014069591,608014069591,5000000.0001,0
01/19/2021 19:29:49,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,213664805148,213664805148,5000000.0001,0
01/19/2021 20:29:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,599559234974,599559234974,5000000.0001,0
01/19/2021 21:29:50,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,280177033396,280177033396,5000000.0001,0
01/19/2021 22:29:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,370701909823,370701909823,5000000.0001,0
01/19/2021 23:29:51,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,981935189195,981935189195,5000000.0001,0
01/20/2021 00:29:52,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,761205196920,761205196920,5000000.0001,0
01/20/2021 01:29:52,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,982173736446,982173736446,5000000.0001,0
01/20/2021 02:29:53,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,862999925287,862999925287,5000000.0001,0
01/20/2021 03:29:53,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,287709680749,287709680749,5000000.0001,0
01/20/2021 04:29:54,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,935301530523,935301530523,5000000.0001,0
01/20/2021 05:29:54,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,690406156436,690406156436,5000000.0001,0
01/20/2021 06:29:55,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,850073595053,850073595053,5000000.0001,0
01/20/2021 07:29:55,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,121592226203,121592226203,5000000.0001,0
01/20/2021 08:29:56,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,124927164371,124927164371,5000000.0001,0
01/20/2021 09:29:56,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,848177522913,848177522913,5000000.0001,0
01/20/2021 10:29:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,903933240774,903933240774,5000000.0001,0
01/21/2021 11:29:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,186982238744,186982238744,5000000.0001,0
01/21/2021 12:29:57,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,791114910984,791114910984,5000000.0001,0
01/21/2021 13:29:58,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,568284328750,568284328750,5000000.0001,0
01/21/2021 14:29:58,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,157827699595,157827699595,5000000.0001,0
01/21/2021 15:29:59,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,653279294304,653279294304,5000000.0001,0
01/21/2021 16:29:59,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,438367237013,438367237013,5000000.0001,0
01/21/2021 17:30:00,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,827685629522,827685629522,5000000.0001,0
01/21/2021 18:30:00,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,493847008241,493847008241,5000000.0001,0
01/21/2021 19:30:01,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,562836853061,562836853061,5000000.0001,0
01/21/2021 20:30:01,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,741211195887,741211195887,5000000.0001,0
01/21/2021 21:30:02,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,765848156149,765848156149,5000000.0001,0
01/21/2021 22:30:02,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,452303636737,452303636737,5000000.0001,0
01/21/2021 23:30:03,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,534486924675,534486924675,5000000.0001,0
01/22/2021 00:30:03,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,997146712631,997146712631,5000000.0001,0
01/22/2021 01:30:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,456137624661,456137624661,5000000.0001,0
01/22/2021 02:30:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,846503490165,846503490165,5000000.0001,0
01/23/2021 03:30:04,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,498596575808,498596575808,5000000.0001,0
01/23/2021 04:30:05,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,899809169393,899809169393,5000000.0001,0
01/23/2021 05:30:05,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,707257653088,707257653088,5000000.0001,0
01/23/2021 06:30:06,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,764543450023,764543450023,5000000.0001,0
01/23/2021 07:30:06,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,783908721297,783908721297,5000000.0001,0
01/23/2021 08:30:07,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,431534729117,431534729117,5000000.0001,0
01/23/2021 09:30:07,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,356105960038,356105960038,5000000.0001,0
01/23/2021 10:30:08,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,963572374417,963572374417,5000000.0001,0
01/23/2021 11:30:08,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,617717632977,617717632977,5000000.0001,0
01/23/2021 12:30:09,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,450132767820,450132767820,5000000.0001,0
01/23/2021 13:30:09,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,478021137682,478021137682,5000000.0001,0
01/23/2021 14:30:10,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,973267098940,973267098940,5000000.0001,0
01/23/2021 15:30:10,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,442004380263,442004380263,5000000.0001,0
01/23/2021 16:30:11,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,933076863566,933076863566,5000000.0001,0
01/23/2021 17:30:11,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,463344860401,463344860401,5000000.0001,0
01/23/2021 18:30:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,874980964868,874980964868,5000000.0001,0
01/24/2021 19:30:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,493599696726,493599696726,5000000.0001,0
01/24/2021 20:30:12,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,189270773233,189270773233,5000000.0001,0
01/24/2021 21:30:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,885332992231,885332992231,5000000.0001,0
01/24/2021 22:30:13,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,138913105936,138913105936,5000000.0001,0
01/24/2021 23:30:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,118498125076,118498125076,5000000.0001,0
01/25/2021 00:30:14,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,570225495524,570225495524,5000000.0001,0
01/25/2021 01:30:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,250753205252,250753205252,5000000.0001,0
01/25/2021 02:30:15,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,113581480106,113581480106,5000000.0001,0
01/25/2021 03:30:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,145289424122,145289424122,5000000.0001,0
01/25/2021 04:30:16,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,217551453560,217551453560,5000000.0001,0
01/25/2021 05:30:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,114076124468,114076124468,5000000.0001,0
01/25/2021 06:30:17,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,842246408597,842246408597,5000000.0001,0
01/25/2021 07:30:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,927890902826,927890902826,5000000.0001,0
01/25/2021 08:30:18,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,990215321088,990215321088,5000000.0001,0
01/25/2021 09:30:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,469212323462,469212323462,5000000.0001,0
01/25/2021 10:30:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,167758780292,167758780292,5000000.0001,0
01/26/2021 11:30:19,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,363762787531,363762787531,5000000.0001,0
01/26/2021 12:30:20,rentbw,aaaaaaaaaaaa,aaaaaaaaaaaa,30,354093370036,354093370036,5000000.0001,0
